Title,Year,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID,merge_title,Winner,_merge,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Mystery,Genre_Romance,Genre_Science_Fiction,Genre_TV_Movie,Genre_Thriller,Genre_War,Genre_Western,Nominee
Trolls,2016,6.63,3725,125000000,347337803,136799,trolls,0,left_only,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0
Trolls World Tour,2020,7.256,2219,90000000,49276818,446893,trolls world tour,0,left_only,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0
Truth or Dare,2018,5.94,4148,3500000,95330493,460019,truth or dare,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Turning Red,2022,7.329,5589,175000000,0,508947,turning red,0,left_only,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Twisters,2024,6.791,2702,155000000,372262265,718821,twisters,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
Two Is a Family,2016,7.731,3022,0,1447740,382591,two is a family,0,left_only,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
TÁR,2022,7.09,1426,35000000,29048571,817758,tár,0,both,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1
Uglies,2024,5.753,853,0,0,748167,uglies,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Uncharted,2022,6.9,6489,120000000,407141258,335787,uncharted,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Uncut Gems,2019,7.151,5105,19000000,50023780,473033,uncut gems,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Under Paris,2024,5.93,1349,0,0,1001311,under paris,0,left_only,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Underwater,2020,6.283,3301,50000000,40882928,443791,underwater,0,left_only,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,0
Underworld: Blood Wars,2016,5.911,3827,35000000,81093313,346672,underworld: blood wars,0,left_only,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,0
Unhinged,2020,6.438,2407,33000000,39238300,625568,unhinged,0,left_only,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Upgrade,2018,7.497,4748,3000000,16976561,500664,upgrade,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
Upgraded,2024,7.186,947,0,0,1014590,upgraded,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
Us,2019,7.0,7798,20000000,256067149,458723,us,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0
Vacation,2015,6.304,3863,31000000,104400000,296099,vacation,0,left_only,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Valerian and the City of a Thousand Planets,2017,6.631,7762,177200000,225973340,339964,valerian and the city of a thousand planets,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Venom,2018,6.827,16842,116000000,856085151,335983,venom,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Venom: Let There Be Carnage,2021,6.8,10869,110000000,506863592,580489,venom: let there be carnage,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Venom: The Last Dance,2024,6.683,3843,120000000,478937618,912649,venom: the last dance,0,left_only,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
Vice,2018,7.015,3484,60000000,76100000,429197,vice,0,both,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Victor Frankenstein,2015,5.948,2202,40000000,34200000,228066,victor frankenstein,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
Violent Night,2022,7.237,2378,20000000,75734910,899112,violent night,0,left_only,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Vivarium,2019,6.045,2360,4000000,488000,458305,vivarium,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,0
War Dogs,2016,6.928,5238,50000000,86234523,308266,war dogs,0,left_only,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
War for the Planet of the Apes,2017,7.211,9439,150000000,490719763,281338,war for the planet of the apes,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0
Warcraft,2016,6.39,7060,160000000,433677183,68735,warcraft,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
We Are Your Friends,2015,6.8,2402,6000000,11100000,301351,we are your friends,0,left_only,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0
We Live in Time,2024,7.259,1103,20000000,37182814,1100099,we live in time,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Weathering with You,2019,8.0,2495,0,186965409,568160,weathering with you,0,left_only,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,0
Werewolf by Night,2022,6.978,1434,0,0,894205,werewolf by night,0,left_only,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
West Side Story,2021,6.956,1694,100000000,76016171,511809,west side story,0,both,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1
What Happened to Monday,2017,7.155,6286,20000000,27975429,406990,what happened to monday,0,left_only,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,0
When Evil Lurks,2023,7.208,1307,0,2090252,744857,when evil lurks,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
When We First Met,2018,6.56,2328,10000000,0,433310,when we first met,0,left_only,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
Where the Crawdads Sing,2022,7.543,2095,24000000,144353965,682507,where the crawdads sing,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0
Why Him?,2016,6.38,4295,38000000,118102725,356305,why him?,0,left_only,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Wicked,2024,6.9,2547,150000000,757961815,402431,wicked,0,both,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,1
Widows,2018,6.486,2396,42000000,73900000,401469,widows,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Wind River,2017,7.434,5545,11000000,44998252,395834,wind river,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0
Winnie the Pooh: Blood and Honey,2023,4.993,1512,100000,7717044,980078,winnie the pooh: blood and honey,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
Wish,2023,6.3,1687,175000000,254997360,1022796,wish,0,left_only,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Wolfs,2024,6.546,1269,80000000,0,877817,wolfs,0,left_only,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Wolfwalkers,2020,8.205,1305,12000000,1310720,441130,wolfwalkers,0,left_only,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Woman of the Hour,2024,6.4,900,836057,0,835113,woman of the hour,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Women Talking,2022,6.861,661,20000000,7589419,777245,women talking,0,both,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
Wonder,2017,8.1,8097,20000000,315025930,406997,wonder,0,left_only,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0
Wonder Woman,2017,7.214,20528,149000000,823970682,297762,wonder woman,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Wonder Woman 1984,2020,6.391,8817,200000000,169601036,464052,wonder woman 1984,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
Wonka,2023,7.053,4118,125000000,634502312,787699,wonka,0,left_only,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
Work It,2020,7.506,1198,0,0,612706,work it,0,left_only,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
Wrath of Man,2021,7.592,5811,40000000,103966489,637649,wrath of man,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
X,2022,6.734,3728,1000000,15113105,760104,x,0,left_only,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
X-Men: Apocalypse,2016,6.517,13441,178000000,543934787,246655,x-men: apocalypse,0,left_only,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
xXx: Return of Xander Cage,2017,6.1,9120,85000000,346118277,47971,xxx: return of xander cage,0,left_only,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
Yesterday,2019,6.688,4109,26000000,154608856,515195,yesterday,0,left_only,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,0
You Were Never Really Here,2017,6.545,2934,17000000,9400000,398181,you were never really here,0,left_only,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
Your Fault,2024,7.132,1454,0,0,1156593,your fault,0,left_only,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
Your Name.,2016,8.479,12101,0,358000000,372058,your name.,0,left_only,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0
